package,file_path,line_number,type,severity,description
ebean,ebean-core/src/main/java/io/ebeaninternal/server/loadcontext/DLoadBeanContext.java,98,Quality,Medium,Type: Using invalid iterator | Category: API usage errors
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/SelectConstructor.java,Various,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/TreeBidiMap.java,984,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Extension.java,203,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/criteria/SubqueryImpl.java,323,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedJDBCStoreManager.java,367,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,1023,Quality,Medium,Type: Dereference after null check | Category: Null pointer dereferences
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationRelationMapTableFieldStrategy.java,578,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/instrumentation/AbstractQueryCacheInstrument.java,214,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClassAnnotationMetaDataFilter.java,67,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java,1279,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/GetObjectId.java,66,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedJDBCStoreManager.java,406,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/meta/AnnotationProcessor6.java,303,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java,741,Quality,Medium,Type: Dereference after null check | Category: Null pointer dereferences
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingTool.java,776,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,144,Quality,Medium,Type: Dereference before null check | Category: Null pointer dereferences
openjpa,openjpa-examples/openbooks/src/main/java/jpa/tools/swing/FileScanner.java,48,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataSerializer.java,948,Quality,Medium,Type: Explicit null dereferenced | Category: Null pointer dereferences
openjpa,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedJDBCStoreManager.java,197,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerRelationMapTableFieldStrategy.java,492,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/meta/InterfaceImplGenerator.java,193,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ConfigurationImpl.java,540,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java,1613,Quality,Medium,Type: Dereference null return value | Category: Null pointer dereferences
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,1664,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,1620,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractBrokerFactory.java,140,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,1590,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,1580,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,3188,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,Various,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,1653,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,Various,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,533,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,Various,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,1641,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,Various,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,Various,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,Various,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,1676,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,638,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,425,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,Various,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,Various,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,Various,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,Various,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,1631,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/LocalManagedRuntime.java,86,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,Various,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,Various,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,1600,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/LocalManagedRuntime.java,135,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,1567,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,1610,Quality,Medium,Type: Thread deadlock | Category: Program hangs
openjpa,openjpa-examples/simple/src/main/java/embeddables/Main.java,35,Various,High,Type: Resource leak | Category: Resource leaks
openjpa,openjpa-examples/openbooks/src/main/java/openbook/tools/converter/SourceRenderer.java,107,Various,High,Type: Resource leak | Category: Resource leaks
openjpa,openjpa-tools/openjpa-maven-plugin/target/it/nonDefaultPersistenceXml/src/test/java/org/apache/openjpa/tools/maven/test/ItNonDefaultXmlTest.java,107,Various,High,Type: Resource leak | Category: Resource leaks
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DerbyDictionary.java,176,Various,High,Type: Resource leak | Category: Resource leaks
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/XMLMetaDataParser.java,381,Various,High,Type: Resource leak | Category: Resource leaks
openjpa,openjpa-jest/src/main/java/org/apache/openjpa/persistence/jest/JESTContext.java,Various,Various,High,Type: Resource leak | Category: Resource leaks
openjpa,openjpa-tools/openjpa-maven-plugin/target/it/default_settings/src/test/java/org/apache/openjpa/tools/maven/test/ItDefaultSettingsTest.java,110,Various,High,Type: Resource leak | Category: Resource leaks
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/XMLMetaDataParser.java,383,Various,High,Type: Resource leak | Category: Resource leaks
openjpa,openjpa-tools/openjpa-maven-plugin/target/it/default_settings/src/test/java/org/apache/openjpa/tools/maven/test/ItDefaultSettingsTest.java,110,Various,High,Type: Resource leak | Category: Resource leaks
openjpa,openjpa-tools/openjpa-maven-plugin/target/it/default_settings/src/test/java/org/apache/openjpa/tools/maven/test/ItDefaultSettingsTest.java,89,Various,High,Type: Resource leak | Category: Resource leaks
openjpa,openjpa-tools/openjpa-maven-plugin/target/it/sqlActionDropSchema/src/test/java/org/apache/openjpa/tools/maven/test/ItDropSchemaTest.java,50,Various,High,Type: Resource leak | Category: Resource leaks
openjpa,openjpa-tools/openjpa-maven-plugin/target/it/nonDefaultPersistenceXml/src/test/java/org/apache/openjpa/tools/maven/test/ItNonDefaultXmlTest.java,107,Various,High,Type: Resource leak | Category: Resource leaks
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java,5037,Various,High,Type: Resource leak | Category: Resource leaks
openjpa,openjpa-jest/src/main/java/org/apache/openjpa/persistence/jest/JESTContext.java,325,Various,High,Type: Resource leak | Category: Resource leaks
openjpa,openjpa-examples/openbooks/src/main/java/openbook/tools/converter/SourceRenderer.java,107,Various,High,Type: Resource leak | Category: Resource leaks
openjpa,openjpa-examples/openbooks/src/main/java/openbook/util/PropertyHelper.java,119,Various,High,Type: Resource leak | Category: Resource leaks
openjpa,openjpa-examples/openbooks/src/main/java/openbook/util/PropertyHelper.java,135,Various,High,Type: Resource leak | Category: Resource leaks
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java,5035,Various,High,Type: Resource leak | Category: Resource leaks
openjpa,openjpa-examples/openbooks/src/main/java/jpa/tools/swing/Finder.java,104,Various,High,Type: Resource leak | Category: Resource leaks
openjpa,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/TemporaryClassLoader.java,91,Various,High,Type: Resource leak | Category: Resource leaks
openjpa,openjpa-tools/openjpa-maven-plugin/target/it/sqlActionRefresh/src/test/java/org/apache/openjpa/tools/maven/test/ItRefreshSchemaTest.java,52,Various,High,Type: Resource leak | Category: Resource leaks
openjpa,openjpa-tools/openjpa-maven-plugin/target/it/nonDefaultPersistenceXml/src/test/java/org/apache/openjpa/tools/maven/test/ItNonDefaultXmlTest.java,86,Various,High,Type: Resource leak | Category: Resource leaks
ponyorm,pony/utils/utils.py,98,Quality,Medium,Type: Identical code for different branches | Category: Incorrect expression
ponyorm,pony/orm/tests/test_f_strings.py,22,Quality,Medium,Type: Typo in identifier | Category: Incorrect expression
ponyorm,pony/orm/sqltranslation.py,2357,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
ponyorm,pony/orm/sqltranslation.py,300,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
ponyorm,pony/orm/sqltranslation.py,2546,Quality,Medium,Type: Logically dead code | Category: Control flow issues
ponyorm,pony/orm/sqltranslation.py,179,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
ponyorm,pony/orm/sqltranslation.py,2441,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
ponyorm,pony/orm/sqltranslation.py,2220,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
ponyorm,pony/orm/sqltranslation.py,2186,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
ponyorm,pony/orm/sqltranslation.py,822,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
ponyorm,pony/orm/sqltranslation.py,2290,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
ponyorm,pony/orm/sqlbuilding.py,554,Quality,Medium,Type: Logically dead code | Category: Control flow issues
ponyorm,pony/orm/sqlbuilding.py,210,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
ponyorm,pony/orm/decompiling.py,276,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
ponyorm,pony/orm/dbschema.py,131,Quality,Medium,Type: Logically dead code | Category: Control flow issues
ponyorm,pony/orm/dbproviders/oracle.py,468,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
ponyorm,pony/orm/dbproviders/oracle.py,469,Quality,Medium,Type: Logically dead code | Category: Control flow issues
ponyorm,pony/orm/dbproviders/oracle.py,469,Quality,Medium,Type: Attribute/item access or function call before check for None or undefined | Category: Null pointer dereferences
ponyorm,pony/orm/dbapiprovider.py,410,Quality,Medium,Type: Attribute/item access or function call before check for None or undefined | Category: Null pointer dereferences
ponyorm,pony/orm/core.py,Various,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
ponyorm,pony/orm/core.py,655,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
ponyorm,pony/orm/core.py,558,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
ponyorm,pony/orm/core.py,5160,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
ponyorm,pony/orm/core.py,4897,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
ponyorm,pony/orm/core.py,2288,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
ponyorm,pony/orm/core.py,784,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
ponyorm,pony/orm/core.py,1541,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
ponyorm,pony/orm/core.py,4105,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
ponyorm,pony/orm/core.py,2270,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
ponyorm,pony/orm/core.py,880,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
ponyorm,pony/orm/core.py,2928,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
ponyorm,pony/orm/core.py,6154,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
ponyorm,pony/orm/core.py,3947,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
ponyorm,pony/orm/core.py,4817,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
ponyorm,pony/orm/core.py,961,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
ponyorm,pony/orm/core.py,Various,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
ponyorm,pony/javascript/pony.js,497,Quality,Medium,Type: Missing break in switch | Category: Control flow issues
ponyorm,pony/javascript/pony.js,503,Quality,Medium,Type: Missing break in switch | Category: Control flow issues
sqlalchemy,test/typing/plain_files/sql/operators.py,Various,Quality,Medium,Type: Same on both sides | Category: Incorrect expression
sqlalchemy,test/typing/plain_files/ext/hybrid/hybrid_two.py,136,Quality,Medium,Type: Structurally dead code | Category: Control flow issues
sqlalchemy,test/sql/test_query.py,149,Quality,Medium,Type: Copy-paste error | Category: Incorrect expression
sqlalchemy,test/sql/test_operators.py,Various,Quality,Medium,Type: Logically dead code | Category: Control flow issues
sqlalchemy,test/sql/test_operators.py,2727,Quality,Medium,Type: Same on both sides | Category: Incorrect expression
sqlalchemy,test/sql/test_operators.py,Various,Quality,Medium,Type: Identical code for different branches | Category: Incorrect expression
sqlalchemy,test/orm/test_query.py,5363,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
sqlalchemy,test/orm/test_query.py,3102,Quality,Medium,Type: Attribute/item access or function call before check for None or undefined | Category: Null pointer dereferences
sqlalchemy,test/orm/test_query.py,Various,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
sqlalchemy,test/orm/test_query.py,5409,Quality,Medium,Type: Structurally dead code | Category: Control flow issues
sqlalchemy,test/orm/test_query.py,1841,Quality,Medium,Type: Attribute/item access or function call before check for None or undefined | Category: Null pointer dereferences
sqlalchemy,test/orm/test_deferred.py,172,Quality,Medium,Type: Copy-paste error | Category: Incorrect expression
sqlalchemy,test/orm/test_attributes.py,Various,Quality,Medium,Type: Attribute/item access or function call before check for None or undefined | Category: Null pointer dereferences
sqlalchemy,test/ext/test_associationproxy.py,1962,Quality,Medium,Type: Attribute/item access or function call before check for None or undefined | Category: Null pointer dereferences
sqlalchemy,test/ext/test_associationproxy.py,2004,Quality,Medium,Type: Attribute/item access or function call before check for None or undefined | Category: Null pointer dereferences
sqlalchemy,test/ext/test_associationproxy.py,2912,Quality,Medium,Type: Attribute/item access or function call before check for None or undefined | Category: Null pointer dereferences
sqlalchemy,test/ext/test_associationproxy.py,2841,Quality,Medium,Type: Attribute/item access or function call before check for None or undefined | Category: Null pointer dereferences
sqlalchemy,test/ext/test_associationproxy.py,2344,Quality,Medium,Type: Attribute/item access or function call before check for None or undefined | Category: Null pointer dereferences
sqlalchemy,test/ext/asyncio/test_engine_py3k.py,343,Quality,Medium,Type: Attribute/item access or function call before check for None or undefined | Category: Null pointer dereferences
sqlalchemy,test/ext/asyncio/test_engine_py3k.py,269,Quality,Medium,Type: Attribute/item access or function call before check for None or undefined | Category: Null pointer dereferences
sqlalchemy,test/ext/asyncio/test_engine_py3k.py,330,Quality,Medium,Type: Attribute/item access or function call before check for None or undefined | Category: Null pointer dereferences
sqlalchemy,test/dialect/postgresql/test_types.py,4177,Quality,Medium,Type: Attribute/item access or function call before check for None or undefined | Category: Null pointer dereferences
sqlalchemy,test/base/test_utils.py,Various,Quality,Medium,Type: Attribute/item access or function call before check for None or undefined | Category: Null pointer dereferences
sqlalchemy,setup.cfg,74,Security,Low,Type: Hard-coded secret | Category: Sigma
sqlalchemy,setup.cfg,65,Security,Low,Type: Hard-coded secret | Category: Sigma
sqlalchemy,setup.cfg,84,Security,Low,Type: Hard-coded secret | Category: Sigma
sqlalchemy,setup.cfg,Various,Security,Low,Type: Hard-coded secret | Category: Sigma
sqlalchemy,setup.cfg,69,Security,Low,Type: Hard-coded secret | Category: Sigma
sqlalchemy,setup.cfg,76,Security,Low,Type: Hard-coded secret | Category: Sigma
sqlalchemy,setup.cfg,79,Security,Low,Type: Hard-coded secret | Category: Sigma
sqlalchemy,setup.cfg,78,Security,Low,Type: Hard-coded secret | Category: Sigma
sqlalchemy,setup.cfg,75,Security,Low,Type: Hard-coded secret | Category: Sigma
sqlalchemy,setup.cfg,Various,Security,Low,Type: Hard-coded secret | Category: Sigma
sqlalchemy,setup.cfg,72,Security,Low,Type: Hard-coded secret | Category: Sigma
sqlalchemy,setup.cfg,67,Security,Low,Type: Hard-coded secret | Category: Sigma
sqlalchemy,setup.cfg,73,Security,Low,Type: Hard-coded secret | Category: Sigma
sqlalchemy,setup.cfg,83,Security,Low,Type: Hard-coded secret | Category: Sigma
sqlalchemy,setup.cfg,71,Security,Low,Type: Hard-coded secret | Category: Sigma
sqlalchemy,setup.cfg,77,Security,Low,Type: Hard-coded secret | Category: Sigma
sqlalchemy,setup.cfg,68,Security,Low,Type: Hard-coded secret | Category: Sigma
sqlalchemy,setup.cfg,82,Security,Low,Type: Hard-coded secret | Category: Sigma
sqlalchemy,setup.cfg,66,Security,Low,Type: Hard-coded secret | Category: Sigma
sqlalchemy,setup.cfg,70,Security,Low,Type: Hard-coded secret | Category: Sigma
sqlalchemy,lib/sqlalchemy/testing/entities.py,73,Quality,Medium,Type: Attribute/item access or function call before check for None or undefined | Category: Null pointer dereferences
sqlalchemy,lib/sqlalchemy/testing/assertions.py,551,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
sqlalchemy,lib/sqlalchemy/sql/traversals.py,816,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
sqlalchemy,lib/sqlalchemy/sql/traversals.py,816,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
sqlalchemy,lib/sqlalchemy/sql/compiler.py,3943,Quality,Medium,Type: Copy-paste error | Category: Incorrect expression
sqlalchemy,lib/sqlalchemy/pool/base.py,1364,Quality,Medium,Type: Attribute/item access or function call before check for None or undefined | Category: Null pointer dereferences
sqlalchemy,lib/sqlalchemy/orm/properties.py,576,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
sqlalchemy,lib/sqlalchemy/orm/persistence.py,359,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
sqlalchemy,lib/sqlalchemy/orm/mapper.py,3652,Quality,Medium,Type: Copy-paste error | Category: Incorrect expression
sqlalchemy,lib/sqlalchemy/orm/evaluator.py,148,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
sqlalchemy,lib/sqlalchemy/orm/context.py,1786,Quality,Medium,Type: Bad use of null-like value | Category: Null pointer dereferences
sqlalchemy,lib/sqlalchemy/ext/mypy/names.py,41,Quality,Medium,Type: Typo in identifier | Category: Incorrect expression
sqlalchemy,lib/sqlalchemy/ext/associationproxy.py,1261,Quality,Medium,Type: Attribute/item access or function call before check for None or undefined | Category: Null pointer dereferences
sqlalchemy,lib/sqlalchemy/dialects/postgresql/ranges.py,651,Quality,Medium,Type: Logically dead code | Category: Control flow issues
sqlalchemy,lib/sqlalchemy/dialects/postgresql/ranges.py,297,Quality,Medium,Type: Logically dead code | Category: Control flow issues
sqlalchemy,lib/sqlalchemy/dialects/postgresql/base.py,2933,Quality,Medium,Type: Attribute/item access or function call before check for None or undefined | Category: Null pointer dereferences
sqlalchemy,lib/sqlalchemy/__init__.py,284,Quality,Medium,Type: Typo in identifier | Category: Incorrect expression
